,variant_id,title,type2,nivel_prenda,specific_color,color,tipo_marca,season,disponibilidad,basicos,formalidad,estampado,atrevido,invierno_verano,interesante,detalle,specific_type,stock,envios,ventas,satisfaction,tasa_mercado,interest,marca,feature_name,feature_value
1543,1f1f4edc-2cef-4ffd-bd2f-f4193db35834,Flower Pant stamp,Pant,nivel_1,blue_dark,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,True,stamp,pant,0.0,557.3333333333334,271.3333333333333,0.5041574158721867,0.0047406399296842,0.3067843168526986,Whole sale,detail,false
1533,58fd9038-c624-4019-beb6-2e0d93d55904,Floun Top colors,Top,nivel_2,green_dark,green,Whole sale,7,proximamente,False,both,True,unknown,invierno,True,colors,top,0.0,806.3333333333334,344.6666666666667,0.4396193326983839,0.0068586172188434,0.2621895596581082,Whole sale,detail,50
1532,79a75c7a-616e-4b57-ae17-d1b9f4555080,Floun Top colors,Top,nivel_2,blue_light,blue,Whole sale,7,proximamente,True,both,True,unknown,invierno,False,colors,top,0.0,0.0,0.0,0.0,0.0,0.0,Whole sale,detail,50
1531,11e930ac-bda2-4c95-9f1b-222971e6d305,Floun Top colors,Top,nivel_2,blue_dark,blue,Whole sale,7,proximamente,True,both,True,unknown,invierno,True,colors,top,0.0,3518.6666666666665,1642.0,0.4696962181228219,0.0299295425225761,0.249812880322699,Whole sale,detail,50
1789,0c8d1495-4143-45ac-81d2-0892670fe996,Hippie Shirt geo,Shirt,nivel_2,brown,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,geo,shirt,0.0,1400.0,572.0,0.4182618737888446,0.0119083060434653,0.215085089916155,Whole sale,adventurous,51
1794,8288bb9f-2284-4455-8645-79b8f90d701a,Hoja Dress detail ,Dress,nivel_1,black,black,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,detail,dress,0.0,1077.75,550.0,0.5238007047212564,0.0091672691702462,0.2664839869457513,Whole sale,detail,51
1795,a1b720b0-be4b-4a28-a1f2-5569702b309d,Hoja Dress detail ,Dress,nivel_1,green,green,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,detail,dress,0.0,1034.0,561.0,0.5323486857969617,0.0087951346063879,0.2705719102016748,Whole sale,detail,51
1796,43878171-bca1-4440-96a6-2ad7a04da0fd,Hoja Dress detail ,Dress,nivel_1,red,red,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,detail,dress,0.0,698.5,258.5,0.3995221445221445,0.0059413941224003,0.2338882040605023,Whole sale,detail,51
1530,26d7096a-ba8c-48fa-9581-88807adfccdb,Floun Top colors,Top,nivel_2,black,black,Whole sale,7,proximamente,False,both,True,unknown,invierno,True,colors,top,0.0,4214.666666666667,2016.0,0.4667697821540222,0.035849671812756,0.2513097269833891,Whole sale,detail,50
1529,443f97f1-2afd-4869-9de7-0f1dca9ac7b0,Floun Shirt cerise ,Shirt,nivel_2,blue_light,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,False,cerise,shirt,0.0,2008.3333333333333,667.3333333333334,0.3244330314358148,0.0170827485504472,0.170757889993131,Whole sale,adventurous,50
1528,5fea17ef-57e9-4cf9-a09a-6fc427197430,Floun Pant charl ,Pant,nivel_1,nude,brown,Whole sale,7,proximamente,False,both,False,basico,invierno,False,charl,pant,0.0,3656.0,1088.75,0.2966789072984672,0.0310976906392208,0.163888298968844,Whole sale,detail,straight
1527,2024b873-39d8-411c-ad93-f7dd29cfe96f,Floun Pant charl ,Pant,nivel_1,green_dark,green,Whole sale,7,proximamente,False,both,False,basico,invierno,False,charl,pant,0.0,3254.6666666666665,967.6666666666666,0.2883421835939519,0.0276839762400941,0.158013079917023,Whole sale,detail,straight
1546,16d36349-abf5-432f-9244-31f0f5d1374a,Flowers Dress cerise ,Dress,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,dress,0.0,1385.3333333333333,630.6666666666666,0.4514323235934132,0.0117835523611052,0.2316079379772592,Whole sale,detail,false
1526,1ff3ecd5-4054-41d2-84d6-7b25a6bdd046,Floun Pant charl ,Pant,nivel_1,blue_dark,blue,Whole sale,7,proximamente,True,both,False,basico,invierno,True,charl,pant,0.0,3078.75,1193.25,0.3727954782351828,0.0261876408795134,0.1994915595573481,Whole sale,detail,straight
1521,03436fc2-2506-4bb0-b2fa-69d6a21eed16,Florida Trench sof ,Jacket,nivel_3,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,sof,jacket,0.0,1300.0,415.25,0.3240801268119185,0.0110577127546463,0.1675689197832824,Whole sale,detail,true
681,9e13977f-1b41-4e35-9b02-c1ca77310e9a,Caramel Coat jcz,Jacket,nivel_3,camel,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,jcz,jacket,1.0,2045.0,564.6666666666666,0.1869862604748119,0.0173946327563475,0.1021904466155797,Whole sale,application,57
3708,00610c57-3c8f-404f-8089-09ca7b434af2,Rebecca Jeans denim ,Jean,nivel_1,grey_dark,gray,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,denim,jean,0.0,1446.9333333333334,681.9333333333333,0.4771462174830177,0.0123075178270176,0.2447268676550177,Whole sale,composition,false
1516,32037d15-db5f-43c0-abea-d1a086052939,Flonce Top cerise,Top,nivel_2,red,red,Whole sale,7,disponible,False,both,False,unknown,invierno,False,cerise,top,1.0,3167.0,825.0,0.2692217819190741,0.0269382894568961,0.1480800356879851,Whole sale,adventurous,false
1515,d6f8a191-a2ee-46ff-b7ef-49f388f7cef9,Flonce Top cerise,Top,nivel_2,ecru,brown,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,cerise,top,0.0,2012.0,704.0,0.3512519744743909,0.0171139369710372,0.1841829557227141,Whole sale,adventurous,false
3709,220c1039-eafa-45b8-a9b1-663b3e3a0472,Rebecca Jeans denim ,Jean,nivel_1,khaki,brown,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,denim,jean,0.0,1209.4,585.2,0.4863498244548282,0.0102870752349763,0.2483184498449022,Whole sale,composition,false
2205,2ec9ec6d-11c9-433b-8c2f-93a2acd4a53d,Kusi Short pant ,Short,nivel_1,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,True,pant,short,0.0,865.3333333333334,410.6666666666667,0.4681818181818182,0.0073604672592466,0.2749592585146321,Whole sale,adventurous,false
1511,7e0c6c58-a393-4b8f-959a-ecd9b589c520,Fleur Skirt charlior ,Skirt,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,charlior,skirt,0.0,1275.5,374.0,0.2991978824095612,0.0108493173988857,0.1550235999042234,Whole sale,adventurous,false
1523,456ce217-9a34-4a86-9768-5cbc0111ef1f,Florida Trench sof ,Jacket,nivel_3,garnet,red,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,sof,jacket,0.0,390.5,154.0,0.4982638888888889,0.003321566792838,0.3404025646864382,Whole sale,detail,true
1540,03dc23bb-a713-4278-98d0-d83143bfca26,Flowa Dress mustard ,Dress,nivel_1,mustand,yellow,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,mustard,dress,0.0,3233.0,880.0,0.2726305217010563,0.0274996810275166,0.1500651013642865,Whole sale,alerts,3_4
1541,188b6d86-d9fd-458c-bbe5-f96350fca8c0,Flower Jacket bomb,Jacket,nivel_3,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,bomb,jacket,0.0,1290.0,520.6666666666666,0.4018882336960864,0.0109726534257644,0.2064304435609254,Whole sale,composition,61
2204,6f863343-b1bd-4e6b-9b06-deeb4564be31,Kusi Short pant ,Short,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,pant,short,0.0,1070.3333333333333,410.6666666666667,0.3944474472890904,0.0091041835013255,0.2017758153952079,Whole sale,adventurous,false
2033,0ba5915f-b3ee-4a12-9755-cf8bf1ec4afe,Jana Sweater knit,Sweater,nivel_2,brown,brown,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,396.0,132.0,0.3333333333333333,0.003368349423723,0.2508420873559308,Whole sale,sleeve,false
3645,181902c2-c57c-4730-a3fa-d32bcf639372,Print Jacket bomb ,Jacket,nivel_3,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,True,bomb,jacket,0.0,1590.6666666666667,623.3333333333334,0.4011503209411746,0.0135301039141467,0.2073402124276606,Whole sale,style,53
3643,989215db-a392-4005-b091-f04bc6c210eb,Prett Jacket bomb,Jacket,nivel_3,beige,beige,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,bomb,jacket,0.0,1722.6666666666667,652.6666666666666,0.4043451061674248,0.0146528870553878,0.2094989966114063,Whole sale,detail,false
2294,00841638-6d8c-449f-a79d-e1181cd6ece4,Lena Jacket colors ,Jacket,nivel_3,garnet,red,Whole sale,8,proximamente,False,both,True,unknown,invierno,False,colors,jacket,0.0,2049.8,726.0,0.3482879477025137,0.0174354612342108,0.1828617044683623,Whole sale,detail,40
2295,2e81f988-542a-4a9b-a182-b8379c97e64d,Lena Jacket colors ,Jacket,nivel_3,green_dark,green,Whole sale,8,proximamente,False,both,True,unknown,invierno,True,colors,jacket,0.0,1174.4,536.8,0.4589830848773643,0.0099893675838897,0.2344862262306271,Whole sale,detail,40
2366,04fab50d-7a59-4e91-926c-4497e7e8b9c6,Lima Skirt tie ,Skirt,nivel_1,rust,orange,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,tie,skirt,0.0,2269.6,1016.0,0.4502449898069127,0.0193050652830349,0.2347750275449738,Whole sale,detail,false
211,6c186926-c978-4d2a-8428-b3e92727a806,Annan Dress cerise,Dress,nivel_1,rust,orange,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,cerise,dress,0.25,1676.75,473.0,0.2940750528151631,0.0142623229702717,0.1541686878927174,Whole sale,detail,false
1036,1ec3e16d-0adc-4632-8d65-9205b985e98a,Combi Jumpsuit long ,Jumpsuit,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,long,jumpsuit,0.0,1913.25,660.0,0.3482208200715165,0.0162739760983285,0.1822473980849225,Whole sale,application,true
1181,52f7b355-87c7-4474-bd8e-8ce4291f26f0,Dickens Skirt shine ,Skirt,nivel_1,black,black,Whole sale,8,proximamente,False,formal,False,unknown,invierno,False,shine,skirt,0.0,1942.6666666666667,513.3333333333334,0.2740931267074791,0.0165241922907894,0.1453086594991343,Whole sale,adventurous,false
2363,45d75ed5-08a4-43b0-bb58-0eb52f9fc1fb,Lima Skirt tie ,Skirt,nivel_1,camel,brown,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,tie,skirt,0.0,1966.0,761.2,0.4407114909756811,0.0167226640581805,0.261910062957609,Whole sale,detail,false
846,366c688f-6789-4030-a489-cc00c569770c,Cerise Top okla ,Top,nivel_2,green_dark,green,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,okla,top,0.0,1930.8,923.6,0.4869694331286194,0.0164232552205163,0.2516963441745679,Whole sale,adventurous,52
847,a623b896-a887-4c12-b55a-20e3aad7f38b,Cerise Top paris,Top,nivel_2,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,paris,top,0.0,1891.2,813.8,0.4354642372047786,0.016086420278144,0.2492817652704139,Whole sale,application,50
848,0c03a805-2413-4945-ab75-bc4e415111ab,Cerise Top paris,Top,nivel_2,ecru,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,paris,top,0.0,2230.0,805.0,0.3505718984685212,0.0189682303406626,0.1847700644045919,Whole sale,application,50
223,8ecde9df-e4f7-4717-8a98-bb36f92aac31,Ante Trench belt,Jacket,nivel_3,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,belt,jacket,0.0,586.6666666666666,198.0,0.3371320037986704,0.0049901472944045,0.1710610755465374,Whole sale,application,false
1173,de0b4a15-d848-412d-b2f1-5b2d3f052995,Detail Bag event ,Bag,nivel_3,camel,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,event,bag,0.0,2199.0,1056.0,0.4802182810368349,0.0187045464211287,0.2494614137289818,Whole sale,detail,automatic
2361,2e6cef9a-22c3-4ca5-a7cd-defef2b1207e,Lima Skirt tie ,Skirt,nivel_1,black,black,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,tie,skirt,0.0,2555.0,923.7272727272727,0.3659017625331522,0.0217326585293242,0.1938172105312381,Whole sale,detail,false
2362,017bb6a8-8cda-4af9-b6ad-9c4b66e92dac,Lima Skirt tie ,Skirt,nivel_1,blue_dark,blue,Whole sale,8,proximamente,True,formal,False,unknown,invierno,True,tie,skirt,0.0,2283.181818181818,925.7272727272727,0.4262950426650055,0.019420591316989,0.2483349976780619,Whole sale,detail,false
845,10e21ac7-533c-42ca-b0e0-4fda9590fc43,Cerise Top okla ,Top,nivel_2,garnet,red,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,okla,top,0.0,1693.4,818.2,0.4726255367909419,0.0144039467528601,0.2623658737698028,Whole sale,adventurous,52
31,388e6c54-73fc-4b4d-8d7e-fef29ec61d0b,Agnes Sweater season ,Sweater,nivel_2,blue_dark,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,True,season,sweater,0.0,3914.0,1880.0,0.4803895994702495,0.0332922213243737,0.2568409103973116,Whole sale,composition,false
2309,04d7328a-ee2d-4437-8711-0f4681d85b65,Leo Jacket blazer,Jacket,nivel_3,khaki,brown,Whole sale,8,proximamente,False,formal,False,unknown,invierno,False,blazer,jacket,0.0,2375.333333333333,850.3333333333334,0.3523036908941566,0.0202044259204128,0.1862540584072847,Whole sale,application,true
32,799074bf-db0c-4fec-90f0-e902fbe83084,Agnes Sweater season ,Sweater,nivel_2,pink,pink,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,season,sweater,0.0,4530.0,1539.0,0.3396656863846075,0.0385318759834984,0.189098781184053,Whole sale,composition,false
2312,16f61f24-56d4-40e2-a511-54b9a3233184,Leo Skirt charlior,Skirt,nivel_1,brown,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,charlior,skirt,0.0,1110.5,385.0,0.3829216733422341,0.0094458384723344,0.1961837559072842,Whole sale,detail,false
281,4ac4cec7-299b-4449-bf53-63b075a2211b,Austen Skirt floral ,Skirt,nivel_1,green_dark,green,Whole sale,8,proximamente,False,both,True,unknown,invierno,True,floral,skirt,0.0,1422.0,667.3333333333334,0.4600817918610976,0.0120954365670054,0.2360886142140515,Whole sale,adventurous,false
2313,92738285-d542-4692-ab0c-a2bdadeb7d62,Leo Skirt charlior,Skirt,nivel_1,grey,gray,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,charlior,skirt,0.0,3232.5,1198.5,0.3721102037317508,0.0274954280610725,0.1998028158964117,Whole sale,detail,false
2315,85594ca9-ef42-4e97-9b40-c65211d50633,Leo Skirt printed ,Skirt,nivel_1,beige,beige,Whole sale,8,proximamente,False,both,True,unknown,invierno,True,printed,skirt,0.0,7917.0,2573.0,0.3249968422382215,0.0673414706757963,0.1961691564570089,Whole sale,adventurous,false
2328,933b9f3f-628d-42a3-9e38-0f04236e841a,Leyre Shirt forest ,Shirt,nivel_2,black,black,Whole sale,8,proximamente,False,informal,False,unknown,invierno,True,forest,shirt,0.0,557.3333333333334,293.3333333333333,0.5190427048012186,0.0047406399296842,0.3472001194517387,Whole sale,application,false
2293,5eb227ee-ab8e-4a40-88ac-e202675f5ed5,Lena Jacket colors ,Jacket,nivel_3,camel,brown,Whole sale,8,proximamente,False,both,True,unknown,invierno,True,colors,jacket,0.0,1262.4,611.6,0.4714066826035711,0.0107378896780504,0.2410722861408107,Whole sale,detail,40
276,295c7629-d2bb-4219-9d16-bb2d2fb2bcf0,Aurore Sweater stripes ,Sweater,nivel_2,grey,gray,Whole sale,8,proximamente,False,both,True,unknown,invierno,True,stripes,sweater,0.0,3837.5,1451.0,0.3778220133058981,0.0326415174584272,0.2052317653821626,Whole sale,composition,67
2292,0fb7067d-f149-445f-bfdd-a2fa5b07de34,Lena Jacket colors ,Jacket,nivel_3,brown,brown,Whole sale,8,proximamente,False,both,True,unknown,invierno,True,colors,jacket,0.0,1640.6,664.4,0.4249920606444338,0.0139548334963637,0.2194734470703988,Whole sale,detail,40
278,48c5d18c-3d6e-4dbc-b4e3-be81003fc5b5,Aurore Sweater stripes ,Sweater,nivel_2,rust,orange,Whole sale,8,disponible,False,both,True,unknown,invierno,False,stripes,sweater,21.0,1605.5,484.0,0.283926100413018,0.0136562752519882,0.1487911878325031,Whole sale,composition,67
718,20023ce6-d077-4436-9e14-5ba558d2a92c,Carmen Jumpsuit cerise,Jumpsuit,nivel_1,black,black,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,cerise,jumpsuit,0.0,1055.6666666666667,572.0,0.496242177136486,0.0089794298189653,0.2526108034777257,Whole sale,composition,false
719,23d53b31-bc76-433f-b4ee-fcbdba52ad64,Carmen Jumpsuit cerise,Jumpsuit,nivel_1,garnet,red,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,cerise,jumpsuit,0.3333333333333333,1085.0,513.3333333333334,0.4557446451085526,0.0092289371836856,0.2324867911461191,Whole sale,composition,false
721,5a39bcd4-a17e-4ca0-8ac1-f0f9d0643f0e,Carmen Jumpsuit cerise,Jumpsuit,nivel_1,green_light,green,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,cerise,jumpsuit,0.0,1180.3333333333333,667.3333333333334,0.5264272585477815,0.0100398361190263,0.268233547333404,Whole sale,composition,false
722,264b6dce-b22a-466e-abe2-3168e08bce81,Carmen Jumpsuit cerise,Jumpsuit,nivel_1,pink,pink,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,cerise,jumpsuit,0.3333333333333333,1231.3333333333333,542.6666666666666,0.44701520217607,0.010473638696324,0.228744420436197,Whole sale,composition,false
4377,2ff07663-c020-4273-9be3-5d7792f6c66b,Terre Dress emijo ,Dress,nivel_1,brown,brown,Whole sale,9,proximamente,False,both,False,unknown,invierno,False,emijo,dress,0.0,2302.0,770.0,0.3438066885472612,0.0195806575086122,0.1816936730279367,Whole sale,detail,61
728,55af6444-f448-4a83-b6c4-989e1e40cd65,Carol Dress majolica ,Dress,nivel_1,black,black,Whole sale,9,proximamente,False,both,False,basico,invierno,True,majolica,dress,0.3333333333333333,1173.3333333333333,564.6666666666666,0.4852742983986047,0.009980294588809,0.2476272964937068,Whole sale,application,straight
729,5e16f491-ac96-4771-9531-813d8071fe7c,Carol Dress majolica ,Dress,nivel_1,blue_dark,blue,Whole sale,9,proximamente,True,both,False,basico,invierno,True,majolica,dress,0.0,784.6666666666666,322.6666666666667,0.4109073188020556,0.006674322006266,0.2087908204041608,Whole sale,application,straight
730,a4336532-0d63-4bae-8e30-135a389ae0f4,Carol Dress majolica ,Dress,nivel_1,green,green,Whole sale,9,proximamente,False,both,False,basico,invierno,True,majolica,dress,0.0,777.3333333333334,308.0,0.3994707780785879,0.0066119451650859,0.2030413616218369,Whole sale,application,straight
4424,7a4d31cc-8a15-42ba-ab3b-1d05f2dc673f,Ties Top ycoo ,Top,nivel_2,black,black,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,ycoo,top,0.0,1506.5,544.5,0.3710374363468502,0.0128141878960575,0.1919258121214538,Whole sale,application,true
4431,07a76dce-0e13-43e1-9a0b-fcf4c690e9f5,Tilda Top majolica,Top,nivel_2,black,black,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,majolica,top,0.0,623.3333333333334,396.0,0.6416666666666666,0.0053020315003047,0.3788059914846161,Whole sale,detail,52
4432,8411de52-cb6a-47b2-b0e2-5e1c74502b3a,Tilda Top majolica,Top,nivel_2,green,green,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,majolica,top,0.0,806.6666666666666,352.0,0.4751852894267754,0.0068614525298062,0.2897778772464128,Whole sale,detail,52
2330,655e07e4-f75b-468a-b9d9-bd1ecb85c240,Liab Skirt majolica ,Skirt,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,majolica,skirt,0.0,1466.0,594.0,0.3994129469369944,0.0124696976140858,0.2059413222755401,Whole sale,style,false
650,1e99cccc-a434-4581-9893-cea01c8622bc,Calie Jeans anna ,Jean,nivel_1,black,black,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,anna,jean,0.0,690.8,396.0,0.57400875547217,0.0058758984391613,0.3476290621714273,Whole sale,composition,36
2047,4e42d781-4ac3-4868-8cea-ef4acc2d2f04,Jason Shirt ocre,Shirt,nivel_2,ecru,brown,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,ocre,shirt,0.0,2100.0,956.5,0.4632780291603821,0.0178624590651979,0.24057024411279,Whole sale,adventurous,false
2048,21d58c2c-575f-489a-b8fe-10574b9448e2,Jason Shirt ocre,Shirt,nivel_2,mustand,yellow,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,ocre,shirt,0.0,2782.0,1226.0,0.4409559589695119,0.0236635052949432,0.2323097321322276,Whole sale,adventurous,false
210,250f71ff-cad1-4201-8a17-a01bc013e011,Annan Dress cerise,Dress,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,dress,0.0,1374.5,533.5,0.3732730073123909,0.0116914047548164,0.1924822060336036,Whole sale,detail,false
