,index,title,specific_color,type2,specific_type,color,tipo_marca,stock,envios,ventas,satisfaction,tasa_mercado,interest,season,disponibilidad,marca,feature_name,feature_value,variant_id,nivel_prenda
471,471,Bsamelia Sweater striped ,green,Sweater,sweater,green,MAINSTREAM,1.2,453.2,162.8,0.4137207792207792,0.0038548887849274,0.2779908160089389,7,proximamente,MAINSTREAM,style,62,78a76014-7672-4467-b495-30008ca82f4b,Nivel 2
480,480,Bsfarah Top provence ,blue,Top,top,blue,MAINSTREAM,0.4,558.8,176.0,0.3285762385762386,0.0047531152979202,0.2086178163351429,7,proximamente,MAINSTREAM,adventurous,false,36aac24f-278e-4df5-a743-7ed7038b9533,Nivel 2
481,481,Bsfarah Top provence ,orange,Top,top,orange,MAINSTREAM,1.0,594.0,176.0,0.3145450356095517,0.0050525241355845,0.1824231308118938,7,disponible,MAINSTREAM,adventurous,false,09f5a6e2-248d-49b2-9409-c2195cd989f1,Nivel 2
482,482,Bsfatima Dress print,orange,Dress,dress,orange,MAINSTREAM,0.2,1139.0,228.8,0.2329788018555182,0.0096882575596478,0.1378598484815945,7,proximamente,MAINSTREAM,adventurous,104,6e54b02c-25e0-4622-8e50-acdceeafa2d8,Nivel 1
486,486,Bsfiona Jeans nova,orange,Jean,jean,orange,MAINSTREAM,0.5,863.5,209.0,0.2704609634551495,0.0073448730489516,0.1622468529902804,7,disponible,MAINSTREAM,detail,39,1efb622b-8de6-46bb-803c-9f00714e5989,Nivel 1
488,488,Bsgenny Sweater snow ,khaki,Sweater,sweater,brown,MAINSTREAM,0.4,413.6,123.2,0.3354448688566335,0.0035180538425551,0.2098360169854837,8,proximamente,MAINSTREAM,style,64,1e726f2b-d07f-459f-a0a0-c4ff677fb67d,Nivel 2
494,494,Bslacsin Sweater snow,ecru,Sweater,sweater,brown,MAINSTREAM,0.25,1061.25,434.5,0.4073181380312988,0.0090269212775911,0.2081725296544449,9,proximamente,MAINSTREAM,style,63,30355b2f-374d-4d6b-840c-02f468dd0379,Nivel 2
498,498,Bsmegan Dress bow ,black,Dress,dress,black,NO_MAINSTREAM,0.75,1451.5,401.5,0.2835438125082492,0.012346361587207,0.1479450870477281,8,proximamente,NO_MAINSTREAM,composition,44,6518ec4f-6e46-419e-a3f9-6271a163ff9c,Nivel 1
500,500,Bsmia Tshirt angels ,yellow,Tshirt,tshirt,yellow,MAINSTREAM,0.25,1957.25,1127.0,0.5730490013276422,0.0166482371454089,0.2948486192365256,9,proximamente,MAINSTREAM,adventurous,false,3e5e7ba5-af20-423b-9682-f8b1ce181c68,Nivel 2
509,509,Bsulfa Sweater blendshe ,blue_dark,Sweater,sweater,blue,MAINSTREAM,1.6,378.4,189.2,0.5033529411764706,0.0032186450048909,0.323527836916249,8,proximamente,MAINSTREAM,application,false,277083bd-1c64-4b1f-bb99-02bcb87f924c,Nivel 2
520,520,Bufalo Scarf sew ,mustand,Foulard,foulard,yellow,OWN_PRODUCTION,1.0,7147.0,3343.0,0.4677487057506646,0.0607919023518904,0.2642703040512775,8,disponible,OWN_PRODUCTION,composition,acrylic,b56ab705-72db-4bfc-9ea2-1939258d7017,Nivel 3
528,528,Buttons Skirt midi ,green_dark,Skirt,skirt,green,WHOLE_SALE,0.5,2254.0,1044.5,0.4769496576797136,0.0191723727299791,0.2480610152048464,9,disponible,WHOLE_SALE,detail,false,bf2517c2-395c-431a-9d95-d78789922946,Nivel 1
529,529,Buttons Skirt midi ,khaki,Skirt,skirt,brown,WHOLE_SALE,0.5,2265.0,1110.5,0.4889375326375579,0.0192659379917492,0.2541017353146536,9,disponible,WHOLE_SALE,detail,false,b3d017bc-5b3a-4544-936a-80f07304bc45,Nivel 1
540,540,Buttons Sweatshirt colors ,rust,Sweater,sweater,orange,WHOLE_SALE,0.3333333333333333,1202.0,337.3333333333333,0.2887532249832997,0.0102241313316037,0.1494886781574518,9,proximamente,WHOLE_SALE,composition,50,31ee7c98-d92f-447a-b0b7-c8255d2d7971,Nivel 2
548,548,Bybomina Jacket young,black,Jacket,jacket,black,MAINSTREAM,0.7142857142857143,223.14285714285717,66.0,0.3653344671201814,0.001898038167336,0.2744753598819701,8,proximamente,MAINSTREAM,fabric,56,36691f03-f7d4-46d4-8c89-7a207b25f959,Nivel 3
549,549,Bybomina Jacket young,green_dark,Jacket,jacket,green,MAINSTREAM,1.0,455.7142857142857,122.57142857142856,0.2530629262336579,0.0038762751304749,0.1598948372448864,8,disponible,MAINSTREAM,fabric,56,04e38b1a-a8da-4e99-8185-aaf75c47cc7d,Nivel 3
550,550,Bybomina Jacket young,mustand,Jacket,jacket,yellow,MAINSTREAM,0.2857142857142857,150.85714285714286,47.142857142857146,0.1917207792207792,0.0012831807328468,0.1441113795987961,8,proximamente,MAINSTREAM,fabric,56,113e8ab7-81dd-40d5-bb27-e92e08526e0f,Nivel 3
551,551,Bybomina Jacket young,rust,Jacket,jacket,orange,MAINSTREAM,0.5714285714285714,141.42857142857142,50.285714285714285,0.4520717377860235,0.0012029819370439,0.3393545488237786,8,proximamente,MAINSTREAM,fabric,56,1c60e7d7-3218-4edf-82e5-42f3b877d17c,Nivel 3
552,552,Bybomina Jacket young ,black,Jacket,jacket,black,MAINSTREAM,21.571428571428573,40.85714285714285,6.285714285714286,0.0999999999999999,0.000347528115146,0.0750868820287865,8,disponible,MAINSTREAM,detail,62,50665d5f-e1ab-4993-b120-503fec39ac63,Nivel 3
553,553,Bybomina Jacket young ,green_dark,Jacket,jacket,green,MAINSTREAM,4.923076923076923,13.538461538461538,1.6923076923076923,0.0256410256410256,0.0001151572452554,0.019259558542083,8,proximamente,MAINSTREAM,detail,62,042cf87c-cded-45da-bb7b-1c2d231b5aff,Nivel 3
554,554,Bybomina Jacket young ,rust,Jacket,jacket,orange,MAINSTREAM,0.8571428571428571,12.571428571428571,3.142857142857143,0.1428571428571428,0.0001069317277372,0.1071695900747914,8,proximamente,MAINSTREAM,detail,62,3aa00090-52ef-4e04-9cd4-9cfd1825a1c1,Nivel 3
555,555,Bycirline Jacket belt ,khaki,Jacket,jacket,brown,MAINSTREAM,0.1428571428571428,650.5714285714286,188.57142857142856,0.2963807927863228,0.0055337169104021,0.184678728137309,8,proximamente,MAINSTREAM,application,true,08e74f63-723c-420d-bf2f-4d032a5eecca,Nivel 3
558,558,Bydala Coat button ,camel,Jacket,jacket,brown,MAINSTREAM,0.1666666666666666,143.0,25.666666666666668,0.1349206349206349,0.0012163484030111,0.1014945632912289,9,proximamente,MAINSTREAM,composition,true,2322e46a-0caf-4f95-9275-922cb4d1d191,Nivel 3
559,559,Bydala Coat button ,yellow,Jacket,jacket,yellow,MAINSTREAM,0.1666666666666666,117.33333333333331,36.66666666666666,0.3246031746031746,0.0009980294588809,0.2437018883171011,9,proximamente,MAINSTREAM,composition,true,0366c242-c119-43e4-9b71-7eb936539375,Nivel 3
571,571,Byginny Top vneck ,black,Top,top,black,MAINSTREAM,0.1666666666666666,887.1666666666666,399.6666666666667,0.4318534269692513,0.0075461801273054,0.2378042165325849,9,proximamente,MAINSTREAM,application,false,5fd3554e-8b0f-4333-83c1-b761f3b99c7b,Nivel 2
579,579,Byhalima Dress slip ,black,Dress,dress,black,MAINSTREAM,0.6666666666666666,605.0,154.0,0.2552115205056381,0.0051460893973546,0.1508483990767321,9,proximamente,MAINSTREAM,application,night,031a70e1-2b1b-433b-9072-84e41724e509,Nivel 1
580,580,Byhalima Dress slip ,green,Dress,dress,green,MAINSTREAM,0.5,707.5,194.33333333333331,0.2676748233168606,0.006017947518394,0.1596750792649191,9,proximamente,MAINSTREAM,application,night,24b1da8d-d6b1-4b33-a811-a1d2a50653ac,Nivel 1
585,585,Bykeira Jeans jegging,black,Jean,jean,black,MAINSTREAM,2.25,942.1666666666666,487.5833333333333,0.5195967202458119,0.0080140064361558,0.2990948405071553,8,proximamente,MAINSTREAM,composition,false,01d0d74d-2f15-487c-b33c-65826e4af6ef,Nivel 1
586,586,Bykeira Jeans jegging,blue_dark,Jean,jean,blue,MAINSTREAM,2.6666666666666665,997.0833333333334,491.3333333333333,0.518662309607434,0.0084811239172656,0.2927110935610001,8,proximamente,MAINSTREAM,composition,false,1b607976-0d31-4dad-a187-d592044c94c1,Nivel 1
587,587,Bykeira Jeans jegging,green,Jean,jean,green,MAINSTREAM,5.0,1074.1666666666667,546.3333333333334,0.5411288809206234,0.0091367895773969,0.3028872217113453,9,proximamente,MAINSTREAM,composition,false,05c75291-8b7f-4f32-9b30-c1c926757aea,Nivel 1
588,588,Bykeira Jeans jegging,khaki,Jean,jean,brown,MAINSTREAM,0.6666666666666666,729.5,388.6666666666667,0.520143685901144,0.0062050780419342,0.3018527490214453,8,proximamente,MAINSTREAM,composition,false,114eaf14-3780-4c1a-9c76-084382cc7539,Nivel 1
598,598,Bymalea Sweater basic ,blue,Sweater,sweater,blue,MAINSTREAM,0.8,1323.8,506.0,0.3860043379297643,0.0112601539573852,0.1986322459435748,8,disponible,MAINSTREAM,adventurous,false,7630f02b-4e4a-4b3d-873e-b6efa7d02245,Nivel 2
601,601,Bymalea Sweater crew,yellow,Sweater,sweater,yellow,MAINSTREAM,0.1666666666666666,876.1666666666666,374.0,0.4291240154191723,0.0074526148655353,0.2377636074921011,9,proximamente,MAINSTREAM,application,50,14717d4a-351f-4641-a695-91bf396169a5,Nivel 2
603,603,Bymalea Sweater rollneck,orange,Sweater,sweater,orange,MAINSTREAM,1.0,602.8,259.6,0.4257024629117651,0.0051273763450006,0.237552933115012,8,disponible,MAINSTREAM,style,53,2d15d6b0-aa36-4edf-83bc-cefd0c50d097,Nivel 2
605,605,Bymalto Sweater jumper ,green,Sweater,sweater,green,MAINSTREAM,0.1666666666666666,113.66666666666669,55.0,0.3333333333333333,0.0009668410382908,0.2502417102595727,9,proximamente,MAINSTREAM,composition,62,126c5b45-9116-431f-89f0-c3a31eef4fc1,Nivel 2
615,615,Bynonina Cardigan pocket,yellow,Sweater,sweater,yellow,MAINSTREAM,0.1666666666666666,1499.0,663.6666666666666,0.4506593626828989,0.012750393399396,0.2317048780411475,9,proximamente,MAINSTREAM,composition,50,38546ff2-86bf-4a81-b4a7-51e9054f24cf,Nivel 2
616,616,Bypandina Skirt night ,blue_dark,Skirt,skirt,blue,MAINSTREAM,1.4,761.2,308.0,0.4080605564648117,0.0064747161144898,0.2295805057661106,7,disponible,MAINSTREAM,composition,false,0f293848-ebec-445c-8625-f2c9fa290a74,Nivel 1
617,617,Bypandina Skirt night ,mustand,Skirt,skirt,yellow,MAINSTREAM,1.0,594.0,180.4,0.3093967819686014,0.0050525241355845,0.186318295867957,7,disponible,MAINSTREAM,composition,false,253b210b-3584-4b6d-a9bc-a873a9b65735,Nivel 1
623,623,Byralina Sweater pullover ,blue_turquoise,Sweater,sweater,blue,MAINSTREAM,0.1666666666666666,440.0,198.0,0.4735619318952652,0.0037426104708033,0.3020092961748464,9,proximamente,MAINSTREAM,application,60,009740ef-42e7-4997-ae32-8bb7f1de1638,Nivel 2
625,625,Byrexima Tshirt oneck ,black,Tshirt,tshirt,black,MAINSTREAM,4.833333333333333,18.33333333333333,14.666666666666666,0.5833333333333334,0.0001559421029501,0.4375389855257375,9,disponible,MAINSTREAM,composition,19,0b53e7c5-64e4-429c-b4ab-4124170bafc8,Nivel 2
627,627,Byrexima Tshirt oneck ,khaki,Tshirt,tshirt,brown,MAINSTREAM,0.1666666666666666,330.0,154.0,0.4610690235690236,0.0028069578531025,0.3334174676957127,9,proximamente,MAINSTREAM,composition,19,286ccd6e-89e7-49e7-96fd-4939d0663657,Nivel 2
628,628,Byrexima Tshirt vneck ,black,Tshirt,tshirt,black,MAINSTREAM,1.8333333333333333,110.0,69.66666666666667,0.4717592592592592,0.0009356526177008,0.3540533575988696,9,disponible,MAINSTREAM,style,20,585d8da1-bb0e-42e2-86fc-fe65c6d2e6ed,Nivel 2
635,635,Cable Sweater casual ,blue_dark,Sweater,sweater,blue,NO_MAINSTREAM,9.2,752.2,272.8,0.3507384786897276,0.0063981627184961,0.2122872133159191,8,disponible,NO_MAINSTREAM,composition,56,29b9e04a-e449-406d-937d-d49079f7e424,Nivel 2
641,641,Cahier Foulard minerva ,garnet,Foulard,foulard,red,OWN_PRODUCTION,1.0,4706.0,1913.0,0.4065023374415639,0.0400289201718198,0.2232656288066919,7,disponible,OWN_PRODUCTION,application,bodoque,bda3e0f2-2bd3-495c-8d94-384695e744b4,Nivel 3
642,642,Cahier Foulard minerva ,khaki,Foulard,foulard,brown,OWN_PRODUCTION,1.0,5014.0,2001.0,0.3990825688073394,0.0426487475013822,0.2208656581543608,7,disponible,OWN_PRODUCTION,application,bodoque,e1bbdcb8-aa67-4860-a8c8-bddbb61654de,Nivel 3
656,656,Callipo Dress animal ,blue_dark,Dress,dress,blue,OWN_PRODUCTION,0.2,1526.2,475.2,0.3197902584089348,0.0129817547739548,0.1663860065914448,8,proximamente,OWN_PRODUCTION,adventurous,false,177c8687-5a31-453e-96a6-2f60de4bc95e,Nivel 1
658,658,Came Skirt print ,brown,Skirt,skirt,brown,WHOLE_SALE,0.3333333333333333,1642.0,564.6666666666666,0.3629326204739162,0.0139667418024071,0.1884496811381617,8,proximamente,WHOLE_SALE,adventurous,false,260947d0-f4f3-467c-b1d8-f154d7ce630a,Nivel 1
666,666,Candace Shirt film,mustand,Shirt,shirt,yellow,OWN_PRODUCTION,3.0,1117.0,303.6,0.2756850930475616,0.0095011270361076,0.1425931100418346,7,disponible,OWN_PRODUCTION,adventurous,false,0e8ec36a-a56c-4bcf-a22e-f0dfc41801de,Nivel 2
675,675,Canotta Tshirt fluor,yellow,Tshirt,tshirt,yellow,NO_MAINSTREAM,0.3333333333333333,73.33333333333333,22.0,0.125,0.0006237684118005,0.0939059421029501,7,proximamente,NO_MAINSTREAM,composition,false,3ce3c481-1fdd-424e-8b7c-51cf397429da,Nivel 2
681,681,Caramel Coat jcz,camel,Jacket,jacket,brown,WHOLE_SALE,1.0,2045.0,564.6666666666666,0.1869862604748119,0.0173946327563475,0.1021904466155797,8,proximamente,WHOLE_SALE,application,57,9e13977f-1b41-4e35-9b02-c1ca77310e9a,Nivel 3
692,692,Carawesome Pant aw ,black,Pant,pant,black,MAINSTREAM,0.125,824.875,302.5,0.3802968611446693,0.0070163313911453,0.229898353191973,8,proximamente,MAINSTREAM,composition,false,19867997-1364-49c8-abea-f42b8aafd8ec,Nivel 1
695,695,Carcarma Jeans jogg ,blue_light,Jean,jean,blue,MAINSTREAM,0.5,1308.75,753.5,0.5802075235053776,0.011132139667418,0.2956698315863978,9,disponible,MAINSTREAM,adventurous,false,2db7b7d3-0dfd-4b27-85ef-1e756e56cc4e,Nivel 1
697,697,Cardemi Coat nylon ,black,Jacket,jacket,black,MAINSTREAM,11.0,1407.5,638.0,0.3868850475628752,0.0119721005401267,0.199428574051501,8,disponible,MAINSTREAM,detail,62,718b6e9b-d467-4363-8125-da32c5c74e50,Nivel 3
698,698,Cardemi Coat nylon ,blue_dark,Jacket,jacket,blue,MAINSTREAM,25.5,682.0,363.0,0.5717592592592593,0.0058010462297452,0.366718022220962,8,disponible,MAINSTREAM,detail,62,0487ddb4-46f2-486b-80b8-c99c1b392b49,Nivel 3
699,699,Cardemi Jacket nylon,crimson,Jacket,jacket,red,MAINSTREAM,22.5,165.0,110.0,0.5961538461538461,0.0014034789265512,0.4474662543470223,8,disponible,MAINSTREAM,style,59,48ca8e8d-ee66-42e3-b377-fc572284b78d,Nivel 3
700,700,Cardemi Jacket nylon,khaki,Jacket,jacket,brown,MAINSTREAM,10.0,1264.5,517.0,0.3714742302251253,0.0107557521371156,0.1911149911811204,8,disponible,MAINSTREAM,style,59,04256e14-19f5-4ec6-b858-378ec7e540d4,Nivel 3
705,705,Carirena Parka merlot ,black,Jacket,jacket,black,MAINSTREAM,0.5,2221.0,891.0,0.4052722957422022,0.0188916769446689,0.2120819863434355,8,disponible,MAINSTREAM,detail,false,7abbbea9-4921-492f-be4f-31a81ce7fb8a,Nivel 3
706,706,Carirena Parka merlot ,garnet,Jacket,jacket,red,MAINSTREAM,1.0,1858.0,704.0,0.3677010985977647,0.0158040233062561,0.1917525609520103,8,disponible,MAINSTREAM,detail,false,17db1843-31bc-4734-ae24-afe4da41339d,Nivel 3
719,719,Carmen Jumpsuit cerise,garnet,Jumpsuit,jumpsuit,red,WHOLE_SALE,0.3333333333333333,1085.0,513.3333333333334,0.4557446451085526,0.0092289371836856,0.2324867911461191,9,proximamente,WHOLE_SALE,composition,false,23d53b31-bc76-433f-b4ee-fcbdba52ad64,Nivel 1
722,722,Carmen Jumpsuit cerise,pink,Jumpsuit,jumpsuit,pink,WHOLE_SALE,0.3333333333333333,1231.3333333333333,542.6666666666666,0.44701520217607,0.010473638696324,0.228744420436197,9,proximamente,WHOLE_SALE,composition,false,264b6dce-b22a-466e-abe2-3168e08bce81,Nivel 1
724,724,Carmos Tshirt life ,black,Tshirt,tshirt,black,MAINSTREAM,0.5,1155.0,605.0,0.5209090909090909,0.0098243524858588,0.2653667216974749,9,disponible,MAINSTREAM,adventurous,false,b1c9c4a0-c1c9-4b3a-b24c-7b0c21e13843,Nivel 2
725,725,Caro Jeans gj ,blue_dark,Jean,jean,blue,NO_MAINSTREAM,0.7777777777777778,427.55555555555554,139.33333333333334,0.2606273397660422,0.0036367588615281,0.1699432622812946,9,disponible,NO_MAINSTREAM,composition,denim,1a93291d-7dd6-4466-8944-f9d867bb191f,Nivel 1
726,726,Caro Jeans vintage,blue,Jean,jean,blue,NO_MAINSTREAM,0.4444444444444444,1102.111111111111,281.1111111111111,0.2709291604041552,0.009374483146439,0.1519838106986823,9,proximamente,NO_MAINSTREAM,composition,false,000cbbda-ab21-4473-8fcd-241bb31f1351,Nivel 1
728,728,Carol Dress majolica ,black,Dress,dress,black,WHOLE_SALE,0.3333333333333333,1173.3333333333333,564.6666666666666,0.4852742983986047,0.009980294588809,0.2476272964937068,9,proximamente,WHOLE_SALE,application,straight,55af6444-f448-4a83-b6c4-989e1e40cd65,Nivel 1
736,736,Carstorm Jeans noos ,blue_dark,Jean,jean,blue,MAINSTREAM,0.1666666666666666,6920.0,4073.8333333333335,0.5949950270638774,0.0588610555862714,0.3269280413250743,7,proximamente,MAINSTREAM,composition,false,0e38e1ab-3db2-4563-aaf6-8f79144ab703,Nivel 1
745,745,Caruby Parka short ,black,Jacket,jacket,black,MAINSTREAM,2.0,1440.0,583.0,0.4045483956418084,0.0122485433589928,0.2083984695004006,8,disponible,MAINSTREAM,detail,false,63a4ef22-80c4-47fb-8fec-b66c0dd321d8,Nivel 3
746,746,Caruby Parka short ,khaki,Jacket,jacket,brown,MAINSTREAM,0.5,2188.0,869.0,0.3937185183815783,0.0186109811593586,0.2061647497704684,8,disponible,MAINSTREAM,detail,false,27753ca0-b8c1-4aef-a101-e5e65340ee8d,Nivel 3
752,752,Carwilly Jeans noos ,blue_dark,Jean,jean,blue,MAINSTREAM,0.4,5066.8,2735.8,0.5327296977411681,0.0430978607578786,0.3127266487259831,9,proximamente,MAINSTREAM,composition,false,50c2a756-526a-4602-aa44-a60e470c7111,Nivel 1
757,757,Carwilly Jeans skinny ,blue_light,Jean,jean,blue,MAINSTREAM,0.2857142857142857,5620.285714285715,3374.1428571428573,0.4118657909083914,0.0478057730981645,0.247626092530585,9,proximamente,MAINSTREAM,composition,denim,19e15211-4cb5-430d-892c-8957c8964eec,Nivel 1
758,758,Carwilly Jeans skinny ,white,Jean,jean,white,MAINSTREAM,1.25,1814.0,605.0,0.3291626216200292,0.0154297622591757,0.1722961919396025,9,disponible,MAINSTREAM,composition,false,0b2de098-4176-48c0-a34b-a5857739638d,Nivel 1
763,763,Cascadia Shirt film,mustand,Shirt,shirt,yellow,OWN_PRODUCTION,0.2,968.0,352.0,0.3635015471857576,0.0082337430357674,0.1858676451107625,7,proximamente,OWN_PRODUCTION,adventurous,false,047ef746-c6ea-482e-9454-fcbf9b0210cc,Nivel 2
768,768,Cassie Pant neo ,pink,Pant,pant,pink,NO_MAINSTREAM,0.4,945.8,140.8,0.1383611810396275,0.0080449113256496,0.077645578940146,7,proximamente,NO_MAINSTREAM,detail,106,0e054854-3f94-40ee-9122-64ea39d8f27b,Nivel 1
769,769,Cassie Pant neo ,taupe,Pant,pant,brown,NO_MAINSTREAM,1.2,950.2,176.0,0.1796057758480042,0.0080823374303576,0.0938440566391809,7,proximamente,NO_MAINSTREAM,detail,106,08b72632-a4d8-4d80-8ae1-c5a3edaa5369,Nivel 1
792,792,Celes Bag closet ,salmon,Bag,bag,orange,OWN_PRODUCTION,1.0,6070.0,2287.0,0.3767710049423394,0.0516310126313103,0.2142010087868248,9,disponible,OWN_PRODUCTION,detail,boho,85da6b82-87fd-494a-a8c6-656e6330bfa6,Nivel 3
800,800,Cello Jacket long ,black,Jacket,jacket,black,NO_MAINSTREAM,1.6,1271.2,431.2,0.34992374981747,0.0108127418874665,0.1803682458524682,8,proximamente,NO_MAINSTREAM,style,true,04a98508-8b30-445f-9b1e-28d82aab5acc,Nivel 3
801,801,Cello Jacket long ,green_dark,Jacket,jacket,green,NO_MAINSTREAM,0.2,1253.4,616.0,0.5209755865209853,0.0106613362820567,0.265818461401521,8,proximamente,NO_MAINSTREAM,style,true,2f739ca7-80eb-492a-ac85-aea5e678746a,Nivel 3
802,802,Cello Jacket soul ,aubergine,Jacket,jacket,purple,NO_MAINSTREAM,1.2,778.8,233.2,0.2968855389077836,0.0066244205333219,0.1517549797205528,8,proximamente,NO_MAINSTREAM,adventurous,61,0346a44a-2ba4-4d2d-a88f-ed561fc5d6d6,Nivel 3
803,803,Cello Jacket soul ,black,Jacket,jacket,black,NO_MAINSTREAM,6.8,1209.6,374.0,0.318940851983733,0.010288776421554,0.1646148142026435,8,disponible,NO_MAINSTREAM,adventurous,61,5a942081-92cc-4587-92ae-7c79b5fa187b,Nivel 3
804,804,Cello Jacket soul ,blue_dark,Jacket,jacket,blue,NO_MAINSTREAM,4.6,572.0,211.2,0.3495321463742517,0.0048653936120444,0.2068588753255242,8,disponible,NO_MAINSTREAM,adventurous,61,1cc46e9a-d2b6-4850-a39c-d1c4a0b5ae3c,Nivel 3
805,805,Cello Jacket soul ,green_dark,Jacket,jacket,green,NO_MAINSTREAM,8.8,998.4,365.2,0.4096192182114445,0.0084923233955684,0.2604497161665216,8,disponible,NO_MAINSTREAM,adventurous,61,82885515-21d4-4529-bd64-a9e2ebf29e18,Nivel 3
840,840,Cerise Skirt pistachio ,pistachio,Skirt,skirt,green,WHOLE_SALE,1.0,3306.0,901.6666666666666,0.2787545250592966,0.0281206141283545,0.1534375695938255,7,proximamente,WHOLE_SALE,adventurous,false,4178a150-622a-43e9-ac9e-06e1fbe5d6da,Nivel 1
850,850,Chain Dress summ ,orange,Dress,dress,orange,WHOLE_SALE,0.6666666666666666,1568.6666666666667,388.6666666666667,0.2269600610714972,0.0133429733906066,0.1201515172310519,7,proximamente,WHOLE_SALE,detail,false,4fdb953e-faa9-452e-bfbe-2596cbf08af2,Nivel 1
852,852,Chanel Bag closet ,aubergine,Bag,bag,purple,OWN_PRODUCTION,1.0,4398.0,1671.0,0.3799454297407912,0.0374090928422574,0.2086772612915243,9,disponible,OWN_PRODUCTION,detail,suede,b6d41fed-7b23-430c-a37d-07eab628770e,Nivel 3
853,853,Chanel Bag closet ,black,Bag,bag,black,OWN_PRODUCTION,1.0,3431.0,1275.0,0.3716117749927135,0.0291838557393782,0.2003978153660458,9,disponible,OWN_PRODUCTION,detail,suede,4198c6d0-1d4a-474b-9db5-3dffde1f9ca0,Nivel 3
858,858,Charis Bag closet ,aubergine,Bag,bag,purple,OWN_PRODUCTION,1.0,1253.0,462.0,0.3687150837988827,0.0106579339089014,0.189686508853892,9,disponible,OWN_PRODUCTION,detail,automatic,3fed5da4-1471-4691-a5f0-4d49451c71af,Nivel 3
861,861,Charis Bag closet ,garnet,Bag,bag,red,OWN_PRODUCTION,1.0,1188.0,594.0,0.5,0.0101050482711691,0.2550525241355845,9,disponible,OWN_PRODUCTION,detail,automatic,05c24553-495c-4066-84b4-9ed23e0859b3,Nivel 3
863,863,Charis Shirt film,blue,Shirt,shirt,blue,OWN_PRODUCTION,0.8,1359.0,374.0,0.2777095273610503,0.0115595627950495,0.1446345450780499,7,disponible,OWN_PRODUCTION,detail,false,7b4c3361-8f01-4467-bb89-30e44773d291,Nivel 2
875,875,Charls Pant jcz,brown,Pant,pant,brown,WHOLE_SALE,0.3333333333333333,528.0,286.0,0.5509745127436282,0.004491132564964,0.3190876051150624,9,proximamente,WHOLE_SALE,detail,true,2c3a21ad-23b1-488b-b4d0-4d6f181a9035,Nivel 1
876,876,Check Sweater button ,camel,Sweater,sweater,brown,MAINSTREAM,0.1666666666666666,212.66666666666663,62.333333333333336,0.2494838494838494,0.0018089283942216,0.1875651192114425,8,proximamente,MAINSTREAM,composition,59,4007dc0e-8c33-402f-8d36-28d8279e4b8f,Nivel 2
879,879,Chelsea Dress denim ,blue_dark,Dress,dress,blue,MAINSTREAM,0.2,321.2,114.4,0.3622222222222221,0.0027321056436864,0.2723496930775883,9,proximamente,MAINSTREAM,detail,45,0044f00d-af78-4193-bbe6-9d33039a3a67,Nivel 1
